,episode,reward
213,213,-0.8193038029353552
214,214,-0.6973681551618984
215,215,-0.8602740378469953
216,216,-0.6868836013330117
217,217,-0.5905994433953943
218,218,-0.9093301269251732
219,219,-0.6687813724291836
220,220,-0.5709989701203306
221,221,-0.7268932790413647
222,222,-0.5747897471409438
223,223,-0.5430067483841619
224,224,-0.8996455469245124
225,225,-0.7543148556683494
226,226,-1.1130088735155486
227,227,-0.6919360359689115
228,228,-0.9171485856553154
229,229,-0.8080588434832681
230,230,-0.7498064171263685
231,231,-0.5516130142741305
232,232,-0.5280807125670552
233,233,-0.6599507727888501
234,234,-0.4675144113968317
235,235,-0.5486552471636892
236,236,-0.6441927902097611
237,237,-0.46573850948926504
238,238,-0.5291084763220688
239,239,-0.4657774429989794
240,240,-0.48016636293354864
241,241,-0.6768459115547376
242,242,-0.4698289830366773
243,243,-0.6972123111123896
244,244,-0.5424084588887812
245,245,-0.5219301867105686
246,246,-0.4708985242270842
247,247,-0.5383287904568181
248,248,-0.6675753801529485
249,249,-0.4717950290205244
250,250,-0.6028481264673591
251,251,-0.49982704032666314
252,252,-0.5906043136974639
253,253,-0.5118400214247334
254,254,-0.6164965462165473
255,255,-0.5475965066532269
256,256,-0.69476571339972
257,257,-0.47340968163480346
258,258,-0.5325035944766121
259,259,-0.6147676177628547
260,260,-0.5664706992916835
261,261,-0.5006928147775782
262,262,-0.5202738971216494
263,263,-0.612977423740654
264,264,-0.8104361729825662
265,265,-0.6064397182331227
266,266,-0.48387834914727545
267,267,-0.7333234410044316
268,268,-0.5621010497295722
269,269,-0.5894110231371776
270,270,-0.14824583299997585
271,271,-0.5612176781017642
272,272,-0.5449583768415658
273,273,-0.533623024075768
274,274,-0.35179173853221357
275,275,-0.524876658910296
276,276,-0.7915034180384772
277,277,-0.46581201539552997
278,278,-0.09210977518921215
279,279,-0.7489915136385097
280,280,-0.5180558842923824
281,281,-0.5315227189225915
282,282,-0.6476419363326507
283,283,-0.33710036529365306
284,284,-0.1756139137915813
285,285,-0.41426700307254205
286,286,-0.2823393719790418
287,287,-0.48705955182598093
288,288,-0.43598678623607867
289,289,-0.4412379327443521
290,290,-0.46654627288907996
291,291,-0.41849922133348116
292,292,-0.24036709753561425
293,293,-0.3264006949424787
294,294,-0.47398617677489563
295,295,-0.36090515845005733
296,296,-0.08664753870847974
297,297,-0.2858283460593225
298,298,-0.21379032228499284
299,299,-0.2063728964173528
300,300,-0.2550181276074862
301,301,-0.09823140850078682
302,302,-0.6050464816065872
303,303,-0.12591493569967094
304,304,-0.3061771491405758
305,305,-0.2725338171990348
306,306,-0.25942579380936537
307,307,-0.13820266056873864
308,308,-0.1554693944938146
309,309,-0.05036402910260352
310,310,-0.03458693503787753
311,311,-0.3957059953990165
312,312,-0.02918051458909876
313,313,-0.049155160577140755
314,314,-0.027667076982315075
315,315,-0.08466971282347036
316,316,-0.16590188918025045
317,317,-0.31262980595471435
318,318,-0.20511058168229157
319,319,-0.04467319805288117
320,320,-0.003173190852170162
321,321,-0.17315912454425053
322,322,-0.21090597840963854
323,323,-0.2652774774513049
324,324,-0.17924819232650835
325,325,-0.06472377139835842
326,326,-0.03833807508613547
327,327,-0.15607652845148678
328,328,-0.04307731497481804
329,329,-0.0306803513182905
330,330,-0.3163846671546082
331,331,-0.23965327173120266
332,332,-0.4574398193189726
333,333,-0.08667901165570105
334,334,-0.05313614891694274
335,335,-0.16509918385855693
336,336,-0.1966130528942327
337,337,-0.0975506858964158
338,338,-0.05877074354266121
339,339,-0.43556415853683206
340,340,-0.018857819079358684
341,341,-0.1331561386881046
342,342,-0.13851318216129105
343,343,-0.14213344879949696
344,344,-0.4710698512017948
345,345,-0.16850517380168395
346,346,-0.19432420143388934
347,347,-0.17495821541049006
348,348,-0.199698008266735
349,349,-0.34370491397886527
350,350,-0.0348363050013742
351,351,-0.4556350305673118
352,352,-0.014872261473562048
353,353,-0.1026129692895115
354,354,-0.126828112532686
355,355,-0.3192027982820793
356,356,-0.018257561812768608
357,357,-0.1295945673344262
358,358,-0.25098738600638315
359,359,-0.06937683741082923
360,360,-0.3475070098207187
361,361,-0.8878931364481222
362,362,-0.5123791182455903
363,363,-0.14183814659295368
364,364,-0.07176205374550604
365,365,-0.41254409611891063
366,366,-0.2867633768916171
367,367,-0.4882729275060065
368,368,-0.13921385150075594
369,369,-0.2908615121249928
370,370,-0.5116765417530988
371,371,-0.4374783560234512
372,372,-1.0113741436559298
373,373,-0.5261302884342602
374,374,-0.5669974798771111
375,375,-0.6624132079294363
376,376,-0.38962086598706414
377,377,-0.3327084262067168
378,378,-0.7130193001385425
379,379,-0.6684166540859469
380,380,-0.8704925308497042
381,381,-0.5106474393578413
382,382,-0.45216397868792946
383,383,-0.42433054486581234
384,384,-0.471218313309814
385,385,-0.47051219621628926
386,386,-0.9345336667992754
387,387,-0.7932953570419574
388,388,-0.8783050144397411
389,389,-0.5675684364805922
390,390,-0.572055084070549
391,391,-0.6183800180776178
392,392,-0.41011237546007706
393,393,-0.31601880846329244
394,394,-1.2319463118711838
395,395,-0.2772430750551025
396,396,-1.0095426162753895
397,397,-0.8549711855955255
398,398,-0.8651809953561429
399,399,-0.7344533905065891
400,400,-0.28232537209275155
401,401,-0.5635077956939671
402,402,-0.7413396612585395
403,403,-0.7371649115319361
404,404,-0.8106345777177073
405,405,-0.7206838894185541
406,406,-1.1467311154960234
407,407,-0.5678517212418104
408,408,-0.39056832701145305
409,409,-0.9024148709224651
410,410,-0.8655710801989702
411,411,-1.3130321746142073
412,412,-0.9085483019385396
413,413,-1.994965031500442
414,414,-0.3622383985138655
415,415,-1.124656744961312
416,416,-1.4312261129870638
417,417,-0.1022265070919593
418,418,-1.0691163908131234
419,419,-1.4084842514636993
420,420,-0.35578049311260085
421,421,-1.25400249050543
422,422,-0.7381812924045903
423,423,-0.4609959594663593
424,424,-0.29232302925975173
425,425,-10.956120865129447
426,426,-0.6126303207611984
427,427,-0.8243311189201937
428,428,-1.3285024660711233
429,429,-0.9400877307712818
430,430,-0.7809798010844768
431,431,-0.8964669930675245
432,432,-0.38086975105640697
433,433,-0.8681165909859409
434,434,-0.538926884731633
435,435,-0.9771820142346171
436,436,-1.253050234971548
437,437,-1.0454896210746245
438,438,-0.45146483527100045
439,439,-0.17744492631530884
440,440,-0.6625886011560524
441,441,-0.8869751400778771
442,442,-0.7209922475963144
443,443,-0.5729240238459288
444,444,-0.805261186700001
445,445,-0.5348165726493824
446,446,-0.720211748377275
447,447,-6.691614975559553
448,448,-0.7365456652429803
449,449,-0.6375968123325468
450,450,-0.2890001373405636
451,451,-0.8403704858226072
452,452,-1.4612671732176707
453,453,-0.6999499998322065
454,454,-0.8492257215899781
455,455,-0.30795962288635126
456,456,-0.6727823696262831
457,457,-0.7661813753938268
458,458,-1.0360745862710905
459,459,-1.026934258336613
460,460,-0.5230978658937647
461,461,-0.4011467052865556
462,462,-0.24157184777971397
463,463,-0.5990600767980214
464,464,-0.37701603220208785
465,465,-0.45396034237606075
466,466,-0.22000672452655623
467,467,-0.5994046464454801
468,468,-0.4294548030561183
469,469,-0.48828172251516405
470,470,-0.25618967113204905
471,471,-8.615038683060051
472,472,-0.40161197687145256
473,473,-0.07929701693003688
474,474,-0.19510919160738993
475,475,-0.6273996991135178
476,476,-0.1682727861001787
477,477,-0.2755399809024546
478,478,-0.518184259619094
479,479,-0.2786578754400115
480,480,-0.35220786586698916
481,481,-0.10019052257096428
482,482,-0.0763283650003368
483,483,-0.20226792087318393
484,484,-0.13298044213882945
485,485,-0.2073079715318702
486,486,-0.11979385667761022
487,487,-0.06395285869085754
488,488,-0.14069418708018055
489,489,-0.08828104083608013
490,490,-0.17543470830352215
491,491,-0.16020018383964274
492,492,-0.11690461048937184
493,493,-0.3006767920643725
494,494,-0.06557305201374547
495,495,-0.20124847205869623
496,496,-0.061311502185342204
497,497,-0.25470099157075154
498,498,-0.04561198142661163
499,499,-0.01939038020898079
500,500,-0.0839853725650892
501,501,-0.09663820495187395
502,502,-0.1309903376909768
503,503,-0.066036368742064
504,504,-0.45713979885051437
505,505,-0.09361831484685901
506,506,-0.4113291995409103
507,507,-0.15271154803800624
508,508,-0.018384876612863033
509,509,-0.004151930933113085
510,510,-0.3409655934390603
511,511,-0.3308139657014699
512,512,-0.09053182359332468
513,513,-0.3138547983202078
514,514,-0.07417665423654007
515,515,-0.0916957077441232
516,516,-0.4463531228567998
517,517,-0.3935450102729767
518,518,-0.020866437316766184
519,519,-0.11683943463766733
520,520,-0.21293955015804755
521,521,-0.06449426276685044
522,522,-0.049046434165572084
523,523,-0.07977027969788175
524,524,-0.5354068987248333
525,525,-0.5203141066023864
526,526,-0.0394791033790709
527,527,-0.21663975760207382
528,528,-0.19966991722253802
529,529,-0.05798628041627832
530,530,-0.21797583178104674
531,531,-0.31026374149552716
532,532,-0.027279026821811356
533,533,-0.28723776742173257
534,534,-0.45243272270107093
535,535,-0.03760388738911316
536,536,-0.46933489532561723
537,537,-0.024033790467689053
538,538,-0.03531279100902884
539,539,-0.2739642316833444
540,540,-0.10950353741848717
541,541,-0.10155325412829577
542,542,-0.16738523782571602
543,543,-0.08138290732969233
544,544,-0.3592386263350803
545,545,-0.10129122259014345
546,546,-0.3411054718656309
547,547,-0.07191174750117393
548,548,-0.04513002722993209
549,549,-0.009942157001048418
550,550,-0.23088356734378757
551,551,-0.2305615144236555
552,552,-0.10938939202158976
553,553,-0.050798060142082324
554,554,-0.04762530623165076
555,555,-0.34349147371906696
556,556,-0.1384157069680341
557,557,-0.26511645282583096
558,558,-0.15246854634739737
559,559,-0.37888661742804985
560,560,-0.5013455893268919
561,561,-0.5007839443042941
562,562,-0.38861012905664305
563,563,-0.06965821359422364
564,564,-0.29508149653461047
565,565,-0.029448690572765918
566,566,-0.21299792689457497
567,567,-0.499361714908213
568,568,-0.334194960044091
569,569,-0.2477423558394669
570,570,-0.25470954187935746
571,571,-0.20495929044235517
572,572,-0.2463539453523289
573,573,-0.006261210838546721
574,574,-0.3241349521044441
575,575,-0.19717199584296674
576,576,-0.47289754123694916
577,577,-0.31201348809942353
578,578,-0.1453882735596168
579,579,-0.06625328801798114
580,580,-0.4682020748710639
581,581,-0.21959065663617539
582,582,-0.2935397180939305
583,583,-0.0846071793942742
584,584,-0.13886441916562392
585,585,-0.09021620021726351
586,586,-0.20262687048789443
587,587,-0.008056751526008071
588,588,-0.17880370206860177
589,589,-0.5740487071909275
590,590,-0.08685896540169269
591,591,-0.12937575576494487
592,592,-0.13966237676011642
593,593,-0.11470913188122767
594,594,-0.19559504433420516
595,595,-0.35874520303491586
596,596,-0.03374678516989289
597,597,-0.1300303757108101
598,598,-0.1445312703258086
599,599,-0.93549025974899
600,600,-0.46728184711101806
601,601,-0.7855557359654775
602,602,-0.3316754334022983
603,603,-0.10093818670955479
604,604,-0.12308381905637589
605,605,-0.10561834501557243
606,606,-0.2363877202783602
607,607,-0.03742168574700111
608,608,-0.09102446873054373
609,609,-0.3288583968771698
610,610,-0.4502055492649647
611,611,-0.3080338409187817
612,612,-0.11721752985225209
613,613,-0.07210446465778667
614,614,-0.15622822626657634
615,615,-0.04599007148188905
616,616,-0.05675380894203897
617,617,-0.1609351023981227
618,618,-0.007789298396423533
619,619,-0.09636958496706294
620,620,-0.005390114092248995
621,621,-0.03441450557401063
622,622,-0.0575224784982136
623,623,-0.006280164593620748
624,624,-0.05910878680978515
625,625,-0.009138321216788176
626,626,-0.052329022946954185
627,627,-0.012863576281603728
628,628,-0.10626707211987088
629,629,-0.24970176715961578
630,630,-0.10554882523171694
631,631,-0.08637962049389225
632,632,-0.09349770635639354
633,633,-0.14500486175332883
634,634,-0.21090820194857018
635,635,-0.05299239635185027
636,636,-0.084789410621259
637,637,-0.28355408529207127
638,638,-0.33540063526774055
639,639,-0.014114719159510458
640,640,-0.015337098319312958
641,641,-0.04700198303002978
642,642,-0.005787265026687673
643,643,-8.831808135216274e-05
644,644,-0.09267870663699551
645,645,-0.011171221750238908
646,646,-0.05355212858604341
647,647,-0.20918943013592584
648,648,-0.14124784818389796
649,649,-0.03454117503028223
650,650,-0.0909196382373825
651,651,-0.004025792713842985
652,652,-0.1555834092955508
653,653,-0.07365197674170876
654,654,-0.25413124144975185
655,655,-0.04187483435307826
656,656,-0.22217443860055264
657,657,-0.11841324120794733
658,658,-0.06983974269074489
659,659,-0.00866671104562912
660,660,-0.020991876922440207
661,661,-0.020314615369077367
662,662,-0.08885420035698033
663,663,-0.018161539837736496
664,664,-0.49015544639321895
665,665,-0.19427583218413824
666,666,-0.21856991356661581
667,667,-0.06389204514165028
668,668,-0.03675243128292838
669,669,-0.178726228469006
670,670,-0.24277126231087148
671,671,-0.15286631502313242
672,672,-0.07491355512666376
673,673,-0.17064045589253063
674,674,-0.14406995964421856
675,675,-0.16227308808819896
676,676,-0.031109343193769345
677,677,-0.03398178169857194
678,678,-0.3225165543418598
679,679,-0.25604146872067135
680,680,-0.04613012291715471
681,681,-0.035529560347597244
682,682,-0.048213267414277255
683,683,-0.14087475495937385
684,684,-0.15528874249015978
685,685,-0.033519040704587555
686,686,-0.06896181564300266
687,687,-0.021569320013392485
688,688,-0.03483196358772179
689,689,-0.09214136943064677
690,690,-0.028895226683948894
691,691,-0.13800668991858445
692,692,-0.11857851845812784
693,693,-0.0836991015365266
694,694,-0.12665437428631243
695,695,-0.060679940203154925
696,696,-0.04009231745699715
697,697,-0.30140943852345403
698,698,-0.010611219788916881
699,699,-0.16820226959034357
700,700,-0.19318157985035755
701,701,-0.11614616006120082
702,702,-0.00561853829961571
703,703,-0.006709313924893993
704,704,-0.00423584720236448
705,705,-0.07966953659119017
706,706,-0.12416332374324046
707,707,-0.45586279191008616
708,708,-0.010141545284437337
709,709,-0.012809350324717972
710,710,-0.0827546801292458
711,711,-0.02439655897546189
712,712,-0.001694804804843646
713,713,-0.1276614100949208
714,714,-0.00939299405583488
715,715,-0.0027459705147752107
716,716,-0.1951637063474393
717,717,-0.018263638617745562
718,718,-0.11208600828020909
719,719,-0.27037250087275233
720,720,-0.05931911345040897
721,721,-0.0013689720597434324
722,722,-0.17312231479356666
723,723,-0.17994135443223483
724,724,-0.026201689455031013
725,725,-0.05575956488927725
726,726,-0.08545655776850403
727,727,-0.02779398075137629
728,728,-0.21994387259177373
729,729,-0.14269272363534968
730,730,-0.12620687378154127
731,731,-0.14135604687467673
732,732,-0.07262081998370551
733,733,-0.4605005403335447
734,734,-0.45941831454905824
735,735,-0.05490346020134185
736,736,-0.33510098743225925
737,737,-0.0691676890109412
738,738,-0.33956581528660346
739,739,-0.027371331393236997
740,740,-0.12782695304736968
741,741,-0.2864945356757098
742,742,-0.002390156796857341
743,743,-0.055449597070816314
744,744,-0.1863036253307926
745,745,-0.02768197007172335
746,746,-0.056032344397643374
747,747,-0.03441689800491838
748,748,-0.12579071728551128
749,749,-0.2932599437153788
750,750,-0.06210292345302282
751,751,-0.006018601433241268
752,752,-0.08622361605164919
753,753,-0.034808963028835405
754,754,-0.06778696591513855
755,755,-0.12943647497551325
756,756,-0.05190242020657099
757,757,-0.13488984929909487
758,758,-0.09360378834880478
759,759,-0.5891171333302464
760,760,-0.004193115546668402
761,761,-0.21377695760266358
762,762,-0.060370002206409645
763,763,-0.113230257001707
764,764,-0.015552219264965923
765,765,-0.16545426876430236
766,766,-0.013704329968179857
767,767,-0.2962179262382386
768,768,-0.16473267943997172
769,769,-0.09789790760146222
770,770,-0.005626360295162743
771,771,-0.0011830161511002142
772,772,-0.012750905680117275
773,773,-0.15053772216643502
774,774,-0.043177772045142504
775,775,-0.03206096417296467
776,776,-0.032997493270881084
777,777,-0.04349736926932701
778,778,-0.06406358840042113
779,779,-0.2835546075191875
780,780,-0.22965155917342628
781,781,-0.15197072577488602
782,782,-0.2020096205581191
783,783,-0.3149207728705722
784,784,-0.026944724957306404
785,785,-0.08785406046729308
786,786,-0.09158024203159132
787,787,-0.03919158711455737
788,788,-0.08181164930677953
789,789,-0.18694346998394806
790,790,-0.2671185131689868
791,791,-0.042304359928731494
792,792,-0.4189889620305909
793,793,-0.01839082390198546
794,794,-0.08990322898177475
795,795,-0.040734954187738204
796,796,-0.35658998730698865
797,797,-0.37326407923082094
798,798,-0.023989343987991324
799,799,-0.25884787460032044
800,800,-0.11351778613721608
801,801,-0.0039024797217186227
802,802,-0.15008827109984602
803,803,-0.12964864680928906
804,804,-0.13603907974756346
805,805,-0.018501443239018873
806,806,-0.05888594678292991
807,807,-0.10536631950748054
808,808,-0.21443891894614708
809,809,-0.26371243642283027
810,810,-0.007123130330201669
811,811,-0.021406483946471738
812,812,-0.23725028365298043
813,813,-0.0706338325583401
814,814,-0.13202726508727736
815,815,-0.10441559323157223
816,816,-0.05583503096616653
817,817,-0.03419756257129536
818,818,-0.0763605269824934
819,819,-0.005287967115081872
820,820,-0.25844901577828416
821,821,-0.14963915094623026
822,822,-0.03726331650457837
823,823,-0.033393559472297385
824,824,-0.010074618363323802
825,825,-0.10588951493058918
826,826,-0.0008693622356492435
827,827,-0.06697018343057526
828,828,-0.008492287884011837
829,829,-0.11164078503456354
830,830,-0.13951073692481275
831,831,-0.2710218243286362
832,832,-0.20128985451584847
833,833,-0.012756288953453404
834,834,-0.004899209880560251
835,835,-0.05582873498288195
836,836,-0.0064140984959822345
837,837,-0.05553188590099334
838,838,-0.03501436386986301
839,839,-0.3614265607150404
840,840,-0.07287553568768657
841,841,-0.0444001711776264
842,842,-0.018415099387412148
843,843,-0.01580669700497142
844,844,-0.33478195361181307
845,845,-0.06059085430312827
846,846,-0.23967494242799894
847,847,-0.03555931900951492
848,848,-0.125797006943466
849,849,-0.04560286214134068
850,850,-0.0717781706945815
851,851,-0.14776249436902456
852,852,-0.059788682863405995
853,853,-0.05084344754753246
854,854,-0.16174138304284869
855,855,-0.10580747968885307
856,856,-0.056311281539097036
857,857,-0.1409534650578088
858,858,-0.07712597278955702
859,859,-0.15530541173550638
860,860,-0.32315230418282015
861,861,-0.27764748790740024
862,862,-0.10012907119668402
863,863,-0.000952874952444907
864,864,-0.009425157026533626
865,865,-0.11883814813630267
866,866,-0.2036702787163236
867,867,-0.5409785606891067
868,868,-0.07923627864513594
869,869,-0.002041718714488794
870,870,-0.021651377450974257
871,871,-0.07232750518896269
872,872,-0.010588665561550754
873,873,-0.026933722031114243
874,874,-0.12529119333282823
875,875,-0.12457803924800226
876,876,-0.0020699807530207004
877,877,-0.20816669985216496
878,878,-0.005613946603723531
879,879,-0.047952020893981234
880,880,-0.15278314389292724
881,881,-0.14989832809358028
882,882,-0.1263267964082453
883,883,-0.0726474367765797
884,884,-0.11301413165537788
885,885,-0.01772175022067818
886,886,-0.03554674001586655
887,887,-0.019289287549807854
888,888,-0.22729605780725592
889,889,-0.1385421365029078
890,890,-0.0878199664949249
891,891,-0.06891028104673105
892,892,-0.44950779413841424
893,893,-0.05670102709547997
894,894,-0.16482071402950638
895,895,-0.15477827771953045
896,896,-0.07497443039304097
897,897,-0.5486872160651406
898,898,-0.2615392723747778
899,899,-0.2053607431842438
900,900,-0.0656791292093567
901,901,-0.03487700139914089
902,902,-0.1744157243213813
903,903,-0.04831503556562711
904,904,-0.027889618127277527
905,905,-0.006744320845703117
906,906,-0.0651534576409768
907,907,-0.31413375828277745
908,908,-0.03812830103029663
909,909,-0.12248823026640443
910,910,-0.2043189688712395
911,911,-0.005732911375671536
912,912,-0.01668282815792177
913,913,-0.027935674956205588
914,914,-0.20849025183838288
915,915,-0.021849425981514875
916,916,-0.023501736235643583
917,917,-0.005715884646890242
918,918,-0.12381269481215418
919,919,-0.23430181146754103
920,920,-0.0797827893051295
921,921,-0.07458023927797486
922,922,-0.0035295850199758352
923,923,-0.08654037262038417
924,924,-0.46291814671436926
925,925,-0.016872000411295024
926,926,-0.2520841156861562
927,927,-0.19665361458840813
928,928,-0.03831279219880346
929,929,-0.08689494947710455
930,930,-0.11560832826706502
931,931,-0.019991951854967938
932,932,-0.09301195483902314
933,933,-0.005619687600281538
934,934,-0.05183467228564498
935,935,-0.3423239963312352
936,936,-0.0012480766800066628
937,937,-0.04343842277902316
938,938,-0.010505755514370302
939,939,-0.16714065962795843
940,940,-0.0003496403003090988
941,941,-0.05439369953043907
942,942,-0.2495068221830864
943,943,-0.02533203062308171
944,944,-0.10859437734320798
945,945,-0.066631422693324
946,946,-0.4390169188798865
947,947,-0.00589938617064048
948,948,-0.030673373759165234
949,949,-0.06876075216381727
950,950,-0.46636331839631207
951,951,-0.03944751347134415
952,952,-0.20278198808989778
953,953,-0.13283547478888602
954,954,-0.0395246016409142
955,955,-0.02793712180775021
956,956,-0.018263717984636774
957,957,-0.11404796545507401
958,958,-0.19259140415707254
959,959,-0.0262855128228493
960,960,-0.04945938358077509
961,961,-0.030692710645300325
962,962,-0.030007483662342654
963,963,-0.2272484624300688
964,964,-0.3112725701344652
965,965,-0.025497615100322953
966,966,-0.011477930954556743
967,967,-0.02930353145726306
968,968,-0.06271369442407519
969,969,-0.04822082012218676
970,970,-0.02535487242967105
971,971,-0.09436749050224125
972,972,-0.011617408058917216
973,973,-0.4727841050946574
974,974,-0.029509920715120375
975,975,-0.22152609198436046
976,976,-0.12179356437668654
977,977,-0.17568652581236543
978,978,-0.025946388068590065
979,979,-0.03172560643432638
980,980,-0.04690635494547741
981,981,-0.0041488924612977165
982,982,-0.25639046427819434
983,983,-0.04690423627743037
984,984,-0.07830517400778755
985,985,-0.01898299276997973
986,986,-0.06011814476558836
987,987,-0.07018427176389697
988,988,-0.0954828655681852
989,989,-0.08275222749976432
990,990,-0.07371054430470247
991,991,-0.05499213882940138
992,992,-0.020510017038666506
993,993,-0.05672368970655539
994,994,-0.18960037976061495
995,995,-0.0430548950863715
996,996,-0.136383912360035
997,997,-0.034427490383477394
998,998,-0.02996079738016144
999,999,-0.032174650754870915
1000,1000,-0.0018117837767353054
1001,1001,-0.09273137303931112
1002,1002,-0.16514683902357108
1003,1003,-0.0690186621247068
1004,1004,-0.008930512899048233
