episode,reward
3254,-1.6367169240500132
3255,-0.93549025974899
3256,-0.8147301598803782
3257,-0.48096405573656753
3258,-0.2689821730484039
3259,-0.9546942893761958
3260,-0.307470155541651
3261,-0.93549025974899
3262,-0.93549025974899
3263,-0.22780611823039998
3264,-0.93549025974899
3265,-0.2652831452686293
3266,-0.9678594822067499
3267,-0.93549025974899
3268,-0.93549025974899
3269,-1.191067974652583
3270,-0.93549025974899
3271,-0.42008364345908555
3272,-0.93549025974899
3273,-0.93549025974899
3274,-0.3020911630992793
3275,-0.7997080924920841
3276,-0.4724898315938231
3277,-0.5228106869607476
3278,-0.47593039921149427
3279,-0.875626505299012
3280,-0.5287100799152964
3281,-1.818796705004461
3282,-0.93549025974899
3283,-0.3995944738688042
3284,-0.93549025974899
3285,-0.5584021392117684
3286,-0.93549025974899
3287,-1.981364114182682
3288,-0.8611664971626585
3289,-0.93549025974899
3290,-0.11300114154986274
3291,-0.7148400330081479
3292,-0.46698222332020123
3293,-0.93549025974899
3294,-0.93549025974899
3295,-0.4898083378235931
3296,-1.0648337899864444
3297,-0.93549025974899
3298,-0.6984513008627893
3299,-0.2431144960650392
3300,-0.16897783011508694
3301,-0.16603883415824727
3302,-0.47788866478399195
3303,-0.4700567976808805
3304,-0.4133785056528172
3305,-0.9522914983726025
3306,-0.93549025974899
3307,-0.5938946207663776
3308,-0.5912315135840527
3309,-0.93549025974899
3310,-0.14508927656109893
3311,-1.3167979341508502
3312,-0.93549025974899
3313,-0.93549025974899
3314,-0.6217944316737523
3315,-0.6804765585645232
3316,-0.4315459608286495
3317,-0.93549025974899
3318,-0.4902448785687441
3319,-0.6539861651013048
3320,-0.93549025974899
3321,-0.93549025974899
3322,-0.93549025974899
3323,-0.09593839265195758
3324,-0.93549025974899
3325,-0.6133053737813334
3326,-0.93549025974899
3327,-0.93549025974899
3328,-0.93549025974899
3329,-0.32214799151308426
3330,-0.93549025974899
3331,-0.24846532466615345
3332,-0.8685288883524667
3333,-0.7851467050050633
3334,-0.93549025974899
3335,-0.703233922920548
3336,-0.93549025974899
3337,-0.1686312546667229
3338,-0.48063146416660907
3339,-0.93549025974899
3340,-0.08132864346001092
3341,-0.5681443432614017
3342,-0.93549025974899
3343,-0.47064953241915053
3344,-0.93549025974899
3345,-0.6767625942575219
3346,-0.93549025974899
3347,-0.47358091288989546
3348,-0.93549025974899
3349,-1.1109648218291568
3350,-0.5052795135612644
3351,-0.48805840141737555
3352,-0.5018768269498004
3353,-0.2915550412428769
3354,-0.5632940212140167
3355,-1.0871857603822495
3356,-0.7901060516275837
3357,-0.5008872970372327
3358,-0.93549025974899
3359,-0.9750760787615107
3360,-0.6176915112119516
3361,-0.745811513807908
3362,-0.8439719988803649
3363,-0.1553869903041627
3364,-0.9562672594976505
3365,-0.4952025876792665
3366,-1.432553928858015
3367,-0.47582093591513086
3368,-0.09882484845166362
3369,-0.93549025974899
3370,-0.6004900679100391
3371,-0.93549025974899
3372,-0.93549025974899
3373,-0.5012665865209756
3374,-0.6508516038582304
3375,-0.6233707514930984
3376,-1.0433074070429829
3377,-0.133408554543204
3378,-0.4706570236943617
3379,-1.2972095222801343
3380,-0.4212212236109565
3381,-0.47795568442634384
3382,-0.5263435498834856
3383,-0.93549025974899
3384,-0.4698263837837629
3385,-0.39997446844629536
3386,-0.93549025974899
3387,-0.93549025974899
3388,-0.504018783899598
3389,-0.4765083539332018
3390,-1.242231608340342
3391,-0.93549025974899
3392,-0.6378354424837518
3393,-2.708437786496603
3394,-0.052580198059226646
3395,-0.5662044856021744
3396,-0.93549025974899
3397,-0.93549025974899
3398,-0.7000530733840282
3399,-0.93549025974899
3400,-0.93549025974899
3401,-0.4980358966152796
3402,-0.4929569886940599
3403,-0.4801744581709855
3404,-1.4221881868396125
3405,-0.93549025974899
3406,-1.0280135352974984
3407,-0.93549025974899
3408,-0.5591820954873481
3409,-0.93549025974899
3410,-0.93549025974899
3411,-0.46656335948485655
3412,-0.966224096848805
3413,-0.9369596942557354
3414,-0.5179372400414484
3415,-0.5016199673014765
3416,-0.6389995494561163
3417,-0.93549025974899
3418,-0.93549025974899
3419,-0.93549025974899
3420,-0.032921638509281204
3421,-0.93549025974899
3422,-0.6758443407106896
3423,-0.8563718926000252
3424,-0.3714697542443801
3425,-0.93549025974899
3426,-0.4708931637961731
3427,-0.6711404615313405
3428,-1.1259920567487942
3429,-0.4730951861086703
3430,-0.534509952756633
3431,-0.40063480971942944
3432,-0.93549025974899
3433,-0.93549025974899
3434,-0.606468615431071
3435,-0.4666563441244904
3436,-0.7109574929506497
3437,-0.6428461062535593
3438,-0.5350597277950246
3439,-0.5404612561239508
3440,-0.46807459067779456
3441,-0.5565667081041301
3442,-0.47855650125943683
3443,-1.5932987990159564
3444,-0.7110231175600124
3445,-0.09745968042751807
3446,-2.2666395235948187
3447,-0.5318675069319068
3448,-0.46971069616886885
3449,-0.93549025974899
3450,-0.93549025974899
3451,-0.06698081257796762
3452,-0.5428130398661986
3453,-0.47057203149295757
3454,-0.4521656283089417
3455,-1.910314550304527
3456,-0.34340432645235497
3457,-0.93549025974899
3458,-0.05341136406748359
3459,-0.7404515186409686
3460,-0.93549025974899
3461,-0.93549025974899
3462,-1.8869850920511055
3463,-0.4663250194055433
3464,-0.32340902108605907
3465,-0.4716861254811753
3466,-0.3845167699082914
3467,-0.93549025974899
3468,-0.26797370165922496
3469,-0.49324266709908493
3470,-0.93549025974899
3471,-0.0041681858946589
3472,-0.998049911962811
3473,-0.667666205938632
3474,-0.6630116122627445
3475,-1.3713410998327618
3476,-0.6503306787703327
3477,-0.93549025974899
3478,-1.0536196536609967
3479,-0.467358392149592
3480,-0.93549025974899
3481,-0.46978073462671105
3482,-0.93549025974899
3483,-1.0896568714162687
3484,-0.13822625361503427
3485,-0.03186776945524905
3486,-0.90540514714613
3487,-0.9118749007747375
3488,-0.8675517605005911
3489,-0.4745307001728638
3490,-0.326066692659743
3491,-0.93549025974899
3492,-0.47793477791783634
3493,-0.4730095239608698
3494,-0.4692193966050109
3495,-0.8803186445025677
3496,-0.93549025974899
3497,-0.41037350769580216
3498,-4.729944606392044
3499,-0.4698306780953221
3500,-0.5272904935606104
3501,-0.43216697926128456
3502,-1.1133200540798
3503,-0.93549025974899
3504,-0.93549025974899
3505,-0.5112012729583726
3506,-0.93549025974899
3507,-0.47121848796769483
3508,-0.10232476888455058
3509,-0.93549025974899
3510,-0.93549025974899
3511,-0.93549025974899
3512,-0.9878928467333044
3513,-0.93549025974899
3514,-1.789667501505578
3515,-0.7580722847533483
3516,-0.8833953923049993
3517,-0.46995095055007147
3518,-0.93549025974899
3519,-0.7734161420795136
3520,-0.8931906708339401
3521,-0.8182733698567635
3522,-0.11972016830036347
3523,-0.5037346885084024
3524,-0.5054255105520888
3525,-0.93549025974899
3526,-0.6040392452668648
3527,-0.778149679694808
3528,-0.6470352999981976
3529,-0.93549025974899
3530,-0.4721267585592288
3531,-0.93549025974899
3532,-0.93549025974899
3533,-0.93549025974899
3534,-0.7782387670118727
3535,-0.93549025974899
3536,-1.078759145973054
3537,-0.5328159218876465
3538,-0.469879963347651
3539,-0.7362316092474153
3540,-0.93549025974899
3541,-0.5019797102956969
3542,-0.93549025974899
3543,-0.651878444244606
3544,-0.3851014410571345
3545,-0.017834131896169336
3546,-0.4933345125947519
3547,-0.93549025974899
3548,-0.005567184915603042
3549,-0.04672512487675751
3550,-0.6572936116744135
3551,-0.487425644079611
3552,-0.93549025974899
3553,-0.93549025974899
3554,-0.93549025974899
3555,-0.93549025974899
3556,-0.93549025974899
3557,-0.93549025974899
3558,-1.559579794470054
3559,-0.93549025974899
3560,-0.93549025974899
3561,-0.9772555676228478
3562,-0.6260312668015207
3563,-1.0178711183518363
3564,-0.93549025974899
3565,-0.2769041712555338
3566,-0.93549025974899
3567,-0.93549025974899
3568,-0.562539559230848
3569,-1.295503116572263
3570,-0.2966607942519097
3571,-0.93549025974899
3572,-1.3017477240099566
3573,-0.5635467092294011
3574,-1.1091150908762302
3575,-0.5305084232861645
3576,-0.93549025974899
3577,-0.5992968645991006
3578,-0.4811255714523518
3579,-0.93549025974899
3580,-0.47061365483782974
3581,-0.3959430976898888
3582,-0.93549025974899
3583,-0.7260173685653815
3584,-0.5504502147660184
3585,-0.93549025974899
3586,-0.4805562483195499
3587,-0.04169596653677424
3588,-0.93549025974899
3589,-0.4730701832754729
3590,-0.1916957262431983
3591,-0.11727628431497242
3592,-0.7301406894493443
3593,-0.24743914692706648
3594,-0.6270833497701904
3595,-0.75899074296259
3596,-0.5582714778155897
3597,-0.5547264460449886
3598,-0.93549025974899
3599,-0.5116073034342326
3600,-0.4808195133793013
3601,-0.9144996195011023
3602,-0.7766290114777874
3603,-0.40145245179931743
3604,-0.4697775065680437
3605,-0.7953510812466806
3606,-0.47012563919813727
3607,-0.18628729349805306
3608,-0.93549025974899
3609,-2.5662784408762906
3610,-0.93549025974899
3611,-0.93549025974899
3612,-0.8119849795003109
3613,-0.4546061623624138
3614,-0.7391471988156866
3615,-0.6051508936377563
3616,-0.5342046000097298
3617,-0.7609482113060597
3618,-0.3657646772781331
3619,-0.542090943718462
3620,-0.93549025974899
3621,-0.4880432618070937
3622,-0.203451861378527
3623,-0.6314274004465137
3624,-0.7619293412428352
3625,-0.0006558708339225523
3626,-0.93549025974899
3627,-0.16101673021080254
3628,-0.6647707412090771
3629,-0.38545389652962037
3630,-0.49107201502474496
3631,-1.2228693934387724
3632,-0.93549025974899
3633,-0.05897646086265552
3634,-0.4731833643667055
3635,-1.2414281139014296
3636,-0.29686684978406674
3637,-0.8221963407405841
3638,-0.5060683967779718
3639,-0.93549025974899
3640,-0.93549025974899
3641,-0.93549025974899
3642,-0.660384025568252
3643,-0.8531810692766033
3644,-0.5051816423414253
3645,-0.4937336418906604
3646,-0.17507748027997438
3647,-0.6816981545272984
3648,-0.5916322644533953
3649,-0.93549025974899
3650,-0.12230036439324588
3651,-0.93549025974899
3652,-0.46726188251570355
3653,-1.4527916533509142
3654,-0.550318000192942
3655,-0.93549025974899
3656,-0.93549025974899
3657,-0.0474560532865658
3658,-0.4732920538445491
3659,-0.93549025974899
3660,-0.93549025974899
3661,-0.5394490036900632
3662,-0.93549025974899
3663,-0.47056753295736936
3664,-0.5734174230635003
3665,-1.2957009037511469
3666,-0.93549025974899
3667,-0.6577634239649797
3668,-0.09719489657126745
3669,-0.31251681026430767
3670,-0.6975181022267396
3671,-0.93549025974899
3672,-0.48902483845580846
3673,-0.520246673898555
3674,-0.8346579092546058
3675,-0.2108973063975889
3676,-0.29933847275993763
3677,-0.18650002576694952
3678,-0.6101359057904165
3679,-0.93549025974899
3680,-0.4939733310844652
3681,-0.4772034256691865
3682,-1.409067665563498
3683,-0.8024430509662484
3684,-1.3203609386540691
3685,-0.93549025974899
3686,-0.93549025974899
3687,-0.7321678900246589
3688,-0.15477909750774288
3689,-0.4657268065922559
3690,-0.7275692662555233
3691,-1.065272004816018
3692,-0.93549025974899
3693,-0.93549025974899
3694,-0.3773394432210839
3695,-0.8071989027400157
3696,-0.93549025974899
3697,-0.93549025974899
3698,-0.93549025974899
3699,-1.2995825993464383
3700,-0.8051694319547398
3701,-0.01539757877525648
3702,-0.02341345264575967
3703,-0.4214631473564272
3704,-0.93549025974899
3705,-0.46580525425101016
3706,-0.2730093989603254
3707,-1.4702306029799104
3708,-0.08075648744041075
3709,-0.030618657905702867
3710,-0.93549025974899
3711,-0.5436691527010571
3712,-0.47487874118983653
3713,-0.8568742131452609
3714,-0.93549025974899
3715,-0.1858734574608133
3716,-0.6806427718098806
3717,-0.93549025974899
3718,-0.18464180836590183
3719,-0.93549025974899
3720,-0.1197731615949853
3721,-0.8015357227905842
3722,-0.6686921949772291
3723,-0.6241491872789666
3724,-0.044720324495225346
3725,-0.93549025974899
3726,-0.93549025974899
3727,-0.7277641755940198
3728,-0.4659941422968887
3729,-0.4780141187337873
3730,-0.7315126275614947
3731,-0.8633344810315595
3732,-0.5186118106363793
3733,-0.930617501306557
3734,-0.9019648031529659
3735,-0.93549025974899
3736,-0.93549025974899
3737,-0.7390029627782475
3738,-0.6041947196696107
3739,-1.0455090798840914
3740,-0.93549025974899
3741,-0.7562226068733597
3742,-0.6858501728254431
3743,-0.93549025974899
3744,-0.7752350335353189
3745,-0.5013869440347207
3746,-0.93549025974899
3747,-0.93549025974899
3748,-0.09135968094684452
3749,-0.5098920335973052
3750,-0.93549025974899
3751,-0.93549025974899
3752,-0.4657618465616509
3753,-0.93549025974899
3754,-0.93549025974899
3755,-0.93549025974899
3756,-0.7488699913243302
3757,-0.2896107594792241
3758,-0.93549025974899
3759,-0.8634145947882264
3760,-0.4657582282163366
3761,-0.93549025974899
3762,-0.25316965571815686
3763,-0.6531177595807325
3764,-0.93549025974899
3765,-0.7270859166212809
3766,-0.3649010545001201
3767,-0.854580112145289
3768,-0.5039376544508909
3769,-0.5254132224032055
3770,-0.7202576637101732
3771,-0.7705948212862044
3772,-0.7437164596202184
3773,-1.6498119409294123
3774,-0.7430772143272524
3775,-1.5147972880022351
3776,-0.6523604482714696
3777,-0.5578133603629376
3778,-0.7101461774855355
3779,-0.469836527989657
3780,-0.93549025974899
3781,-0.7086772087015518
3782,-0.8073086374266608
3783,-0.5224270190406788
3784,-0.93549025974899
3785,-0.93549025974899
3786,-1.990055193002819
3787,-0.6615651943336776
3788,-0.46972414731450307
3789,-0.93549025974899
3790,-0.93549025974899
3791,-1.892892744947746
3792,-2.0787624951091814
3793,-0.93549025974899
3794,-0.93549025974899
3795,-0.4722157874461703
3796,-0.4881649549024054
3797,-0.4766876785234402
3798,-0.7031685567633943
3799,-0.6029331636342086
3800,-0.326476503830472
3801,-0.7126783568683415
3802,-0.5835813930698794
3803,-0.5532953014742561
3804,-0.5321862512916198
3805,-0.7912609117384548
3806,-0.629586301889292
3807,-0.797434135809997
3808,-0.20459268024731303
3809,-0.8044004160538982
3810,-0.93549025974899
3811,-0.4805613252876536
3812,-1.019548893144533
3813,-0.7183167734642169
3814,-0.93549025974899
3815,-0.93549025974899
3816,-0.93549025974899
3817,-0.7497764509187395
3818,-0.4704556554995989
3819,-0.93549025974899
3820,-0.4287591479244188
3821,-1.050668303282528
3822,-0.5642516210352437
3823,-1.153944702338272
3824,-0.2948841160730926
3825,-0.807441403837601
3826,-0.8562166644246094
3827,-0.46976654663786016
3828,-0.7560288081317665
3829,-0.9332009582013256
3830,-0.7199782558741787
3831,-0.8657420929413906
3832,-0.5999482584788041
3833,-0.93549025974899
3834,-0.493026752953162
3835,-0.6743913944199154
3836,-0.7627955935522284
3837,-1.6712776810951357
3838,-0.93549025974899
3839,-1.9316444743799028
3840,-0.640281016363291
3841,-0.534263836601403
3842,-0.4678678109703035
3843,-0.46585954106398725
3844,-0.998859695254021
3845,-0.93549025974899
3846,-0.93549025974899
3847,-1.6934568278544493
3848,-0.028699882726594746
3849,-0.8603624123307885
3850,-0.4816665313514631
3851,-0.8121811361583103
3852,-0.93549025974899
3853,-0.93549025974899
3854,-0.46715570903496506
3855,-0.93549025974899
3856,-0.07438694109866228
3857,-0.93549025974899
3858,-0.479868464809612
3859,-0.1647642865238237
3860,-0.5447574471488981
3861,-0.8042649873668442
3862,-0.93549025974899
3863,-0.93549025974899
3864,-0.756310897363635
3865,-0.5845792542779282
3866,-0.7556065048505278
3867,-0.93549025974899
3868,-0.5328246686789164
3869,-0.8397431342872199
3870,-0.0031113969785579072
3871,-0.5654606068493124
3872,-0.8159507444524436
3873,-1.0608143448401766
3874,-0.7619810005989738
3875,-0.7540315745401642
3876,-0.25747063909532963
3877,-0.93549025974899
3878,-0.4301484691605566
3879,-0.35503035582871867
3880,-0.93549025974899
3881,-0.10631525064456243
3882,-0.93549025974899
3883,-0.6075032152055293
3884,-0.93549025974899
3885,-0.1275126362847807
3886,-0.47376778363654504
3887,-0.5656849340750036
3888,-0.5044198325229599
3889,-0.93549025974899
3890,-0.18501409933805857
3891,-0.6421525188848864
3892,-1.6071280499716867
3893,-0.6230065396652282
3894,-1.3287712447082143
3895,-0.6554796304511346
3896,-0.5633601605382332
3897,-0.5516992084555281
3898,-1.2512086589746563
3899,-0.707698527216909
3900,-0.6383433765787494
3901,-0.5100166883512163
3902,-1.0338649691008062
3903,-0.48460065864828294
3904,-1.237958423927786
3905,-0.5113111816392752
3906,-0.11716719536331555
3907,-0.6962743006502254
3908,-0.7356652989656745
3909,-0.469608776662664
3910,-0.7483289080702082
3911,-0.4746186167932427
3912,-1.0831210765663357
3913,-0.47843711375582965
3914,-0.93549025974899
3915,-0.93549025974899
3916,-0.3176428359868724
3917,-0.4185531584194919
3918,-0.22646525896219538
3919,-0.5596958240651753
3920,-0.93549025974899
3921,-0.5654465648182967
3922,-0.5875527467895556
3923,-0.6288694255559797
3924,-0.5000913049885369
3925,-0.5882265669916809
3926,-0.5108049067187772
3927,-0.93549025974899
3928,-1.9026888371701034
3929,-0.93549025974899
3930,-0.5081557198957296
3931,-0.33378940767221366
3932,-0.93549025974899
3933,-0.19810540012415778
3934,-0.47822467821640047
3935,-0.4991120109750491
3936,-0.10439341376696473
3937,-2.2889224948882614
3938,-0.4661260554073529
3939,-0.5528951700519844
3940,-0.7027357422144451
3941,-1.6255457566348994
3942,-0.43238612127091125
3943,-0.8738903134891602
3944,-0.8260060471279829
3945,-0.4744243928870491
3946,-1.4817607182947157
3947,-0.6733679090159922
3948,-0.93549025974899
3949,-0.8087381156159612
3950,-0.7049130694842063
3951,-0.11707185341485804
3952,-0.47785979280456914
3953,-0.49479449928883146
3954,-0.8072528421099197
3955,-0.1446503447459523
3956,-1.0169734447937415
3957,-0.7562347829281979
3958,-0.7619903144434836
3959,-0.48308326878186536
3960,-0.46636682784157835
3961,-0.47022729297020627
3962,-1.0425733941326953
3963,-0.93549025974899
3964,-0.93549025974899
3965,-0.46978420562602363
3966,-0.3915775323342747
3967,-1.3793490090673561
3968,-0.5150406515518395
3969,-0.4839396496202433
3970,-0.7007513874795226
3971,-0.93549025974899
3972,-0.43958744081942314
3973,-0.93549025974899
3974,-0.93549025974899
3975,-0.7690184516498437
3976,-0.5263503114325752
3977,-0.8111187489420377
3978,-0.920305602069492
3979,-0.1983501627820381
3980,-0.573049017097933
3981,-0.7988285201592191
3982,-0.5884972224710361
3983,-0.5411312740026077
3984,-0.7730574754141006
3985,-1.6587613221265247
3986,-0.29824530776513036
3987,-0.93549025974899
3988,-0.93549025974899
3989,-0.9907920842353679
3990,-0.93549025974899
3991,-1.611939847124809
3992,-0.6923363669353524
3993,-0.6830928723406604
3994,-0.9157866275252964
3995,-0.93549025974899
3996,-0.93549025974899
3997,-1.1890037786661924
3998,-0.015333816255839215
3999,-0.6670211763459974
4000,-1.2610098843941504
4001,-15.733719212445006
4002,-1.6755103010002177
4003,-0.5595498067066118
4004,-0.8078786435005323
4005,-0.5253631361807654
4006,-0.93549025974899
4007,-1.9433045950737835
4008,-2.2607774593057073
4009,-0.93549025974899
4010,-0.5570276023421208
4011,-1.2738887047491119
4012,-0.46990542985822503
4013,-0.2012460202434372
4014,-1.147236535854086
4015,-0.93549025974899
4016,-0.6046896503887709
4017,-0.825210729960947
4018,-0.93549025974899
4019,-0.10020184464689808
4020,-0.93549025974899
4021,-0.93549025974899
4022,-0.03560774750302789
4023,-0.39274474059606324
4024,-0.93549025974899
4025,-0.5364623091280483
4026,-0.8230509808650611
4027,-0.93549025974899
4028,-0.2234724611675265
4029,-0.5473747835929701
4030,-0.93549025974899
4031,-0.4720157190031342
4032,-0.93549025974899
4033,-0.499934092335657
4034,-0.22982453738908504
4035,-0.07858949185093822
4036,-0.927807477487665
4037,-0.5548604594649422
4038,-0.93549025974899
4039,-1.3588588273712734
4040,-0.46983738676160275
4041,-0.93549025974899
4042,-0.93549025974899
4043,-0.47881175163394296
4044,-0.93549025974899
4045,-0.5142300426662296
4046,-0.5468860290740332
4047,-0.2804023282527659
4048,-0.2600442097731368
4049,-0.5082905155096591
4050,-0.93549025974899
4051,-0.5978369713995058
4052,-1.9474657549560064
4053,-0.7929681106558863
4054,-0.5919876537828817
4055,-0.7705190589910167
4056,-0.6413724645931929
4057,-0.7044990071367696
4058,-0.28359742098270324
4059,-0.5668104231600708
4060,-0.5268579410027692
4061,-0.040588765305312524
4062,-0.4006774630804877
4063,-0.502061274283522
4064,-1.256301833068079
4065,-0.93549025974899
4066,-0.9065522214946942
4067,-0.93549025974899
4068,-0.6258489007230601
4069,-0.4664562027390098
4070,-0.490519601102378
4071,-0.93549025974899
4072,-1.5992672748030419
4073,-0.5690634026207366
4074,-1.0543278419712454
4075,-0.9177148903624222
4076,-0.5231421085207177
4077,-0.93549025974899
4078,-0.93549025974899
4079,-0.93549025974899
4080,-0.6203910939764867
4081,-0.93549025974899
4082,-0.93549025974899
4083,-0.93549025974899
4084,-0.45137165134972124
4085,-0.4282926947533543
4086,-1.0714463518826318
4087,-0.8497686325439879
4088,-0.6723966487070818
4089,-0.8003977580947552
4090,-0.93549025974899
4091,-0.2902314635942749
4092,-0.5274820518860559
4093,-9.540833827927923
4094,-0.93549025974899
4095,-0.885003312633744
4096,-2.186795442147691
4097,-0.5009684853565891
4098,-0.9052269693155655
4099,-1.2835642497977915
4100,-0.93549025974899
4101,-0.93549025974899
4102,-0.3563448330253327
4103,-0.5543219065152929
4104,-0.4750950205839529
4105,-0.996604012684168
4106,-0.5369465175858785
4107,-0.31865166907700804
4108,-0.8913860541675831
4109,-0.93549025974899
4110,-0.93549025974899
4111,-0.012104353062807799
4112,-0.93549025974899
4113,-0.93549025974899
4114,-1.0214105585733027
4115,-0.4740171314704611
4116,-0.93549025974899
4117,-0.20559197213475588
4118,-0.93549025974899
4119,-0.93549025974899
4120,-0.93549025974899
4121,-0.93549025974899
4122,-0.7925339333008488
4123,-0.47418624851445934
4124,-0.93549025974899
4125,-0.93549025974899
4126,-0.9847194458349193
4127,-0.4663190604223183
4128,-0.8197473319052939
4129,-0.93549025974899
4130,-0.5001909319054652
4131,-0.8705679338017962
4132,-0.8289829862097271
4133,-0.93549025974899
4134,-0.47005736717738866
4135,-0.47237799426869787
4136,-0.7156102135808773
4137,-0.47622521202615353
4138,-0.93549025974899
4139,-1.7218013251943276
4140,-0.3525513707182455
4141,-0.5027148185971808
4142,-1.1005229223408453
4143,-0.93549025974899
4144,-0.549633692876613
4145,-0.4729686008018419
4146,-0.6012515125031204
4147,-0.93549025974899
4148,-0.6327913638764304
4149,-0.5978624493702753
4150,-0.4698453885296566
4151,-0.7902169633252996
4152,-0.93549025974899
4153,-0.6008682289482525
4154,-0.4657276779933335
4155,-0.10425289995603332
4156,-0.5280666528382483
4157,-0.5949277237501978
4158,-0.93549025974899
4159,-0.5826805758526713
4160,-0.7272278442895743
4161,-0.9206256446970862
4162,-1.1000758172506906
4163,-0.93549025974899
4164,-0.6750035055526453
4165,-0.49249841055444366
4166,-0.518516179122257
4167,-0.16669303992602025
4168,-0.48204424305575977
4169,-0.640448064813329
4170,-0.06728867017658402
4171,-0.93549025974899
4172,-0.20768165202859745
4173,-0.642334238555236
4174,-0.5689263287139146
4175,-0.6055893103824772
4176,-0.5004415340478254
4177,-1.1219959914047468
4178,-0.9766751763165757
4179,-0.93549025974899
4180,-0.93549025974899
4181,-0.492305993665367
4182,-0.93549025974899
4183,-0.93549025974899
4184,-0.5391712054465825
4185,-0.93549025974899
4186,-0.6817819147171765
4187,-0.5714120398643101
4188,-0.93549025974899
4189,-0.670189606234235
4190,-0.93549025974899
4191,-0.93549025974899
4192,-0.33626311809187115
4193,-0.5693792174239309
4194,-0.7935386803783206
4195,-0.5907159247369749
4196,-0.47634769371840635
4197,-0.6263030106213208
4198,-0.5906911657920375
4199,-0.93549025974899
4200,-0.519510305549602
4201,-0.93549025974899
4202,-0.88960591444323
4203,-0.5329840696113042
4204,-0.9155236170316883
4205,-0.47158795720196134
4206,-0.7231428689370389
4207,-0.22042586580965917
4208,-0.93549025974899
4209,-0.4730931918212353
4210,-0.7947911085846506
4211,-0.472088173274952
4212,-0.495127230774024
4213,-0.875858849548921
4214,-0.47040041587759207
4215,-0.7677106087868424
4216,-0.93549025974899
4217,-0.4731994809964083
4218,-0.93549025974899
4219,-0.93549025974899
4220,-0.48169486572860365
4221,-0.93549025974899
4222,-0.93549025974899
4223,-0.40374614659388186
4224,-0.47189555587892595
4225,-0.93549025974899
4226,-0.15858560593621807
4227,-0.589296484980212
4228,-0.8754292219064599
4229,-0.93549025974899
4230,-0.10330116664720473
4231,-0.93549025974899
4232,-0.47456592482760884
4233,-0.4702776686627965
4234,-0.22240394514829664
4235,-0.93549025974899
4236,-0.5359241761494662
4237,-0.5592592547326447
4238,-0.93549025974899
4239,-0.27359690656427205
4240,-1.0794494908516536
4241,-0.918836744942924
4242,-0.41296062783866105
4243,-0.6753526126979068
4244,-0.93549025974899
4245,-0.93549025974899
4246,-0.0261027852379645
4247,-0.9413290701983446
4248,-0.5442259241928
4249,-0.5180633664389611
4250,-0.93549025974899
4251,-0.8896274618534594
4252,-0.02844156063384124
4253,-0.797443165866742
4254,-0.3586385858034835
4255,-0.6310462352238222
4256,-0.515029869852814
4257,-0.4727727867110981
4258,-0.93549025974899
4259,-0.93549025974899
4260,-0.93549025974899
4261,-0.6035605773170438
4262,-0.93549025974899
4263,-0.93549025974899
4264,-0.4866890027904286
4265,-1.789230005857128
4266,-0.4986157087149401
4267,-0.8823372499064366
4268,-0.93549025974899
4269,-0.4331275183844405
4270,-0.4904940126118209
4271,-0.6091317589413965
4272,-0.93549025974899
4273,-0.8204597856118063
4274,-0.2854284535718037
4275,-1.0659090691286668
4276,-0.3635395625694948
4277,-0.44426291282088926
4278,-0.5535761529563268
4279,-0.7337839349589661
4280,-0.5375715161669667
4281,-0.42200241122092486
4282,-0.7211739295716146
4283,-0.5320977847929478
4284,-0.93549025974899
4285,-0.7652913973414641
4286,-0.93549025974899
4287,-0.9449440922644285
4288,-0.93549025974899
4289,-0.800943001280503
4290,-0.506742605175905
4291,-0.5162721144019149
4292,-0.93549025974899
4293,-0.48719025554593653
4294,-0.3237313495982974
4295,-0.93549025974899
4296,-0.5895009004387828
4297,-0.5965716108414245
4298,-0.08440874712209981
4299,-0.93549025974899
4300,-0.46693132330145026
4301,-0.825786270624123
4302,-1.529854839690934
4303,-0.5735307211129772
4304,-0.3689352594425128
4305,-0.93549025974899
4306,-0.28322659522482363
4307,-0.36270611583575274
4308,-0.4018390298480643
4309,-0.4699962592530569
4310,-0.49555220290497504
4311,-0.7103405838251664
4312,-0.7990288224712039
4313,-0.4839634462348048
4314,-0.09185007357935951
4315,-0.93549025974899
4316,-1.0316871848861098
4317,-1.0365199496353856
4318,-0.24033233199764092
4319,-0.7136151773251189
4320,-0.93549025974899
4321,-0.93549025974899
4322,-0.4092891005643118
4323,-0.7893036921212406
4324,-0.5153626375590492
4325,-0.93549025974899
4326,-0.5143744204794385
4327,-0.034837774503796576
4328,-0.5363410656940037
4329,-0.4683922458053199
4330,-0.93549025974899
4331,-1.776822348483762
4332,-0.35331752332868405
4333,-0.5917901637032674
4334,-0.6492605705755654
4335,-0.8228683245286632
4336,-0.44875037818523156
4337,-0.6869036999413414
4338,-0.93549025974899
4339,-0.6029105252250719
4340,-0.4869308830493041
4341,-0.47166767834622647
4342,-0.4068295371761539
4343,-0.19298914525905575
4344,-0.93549025974899
4345,-0.8563777080533885
4346,-1.0216782569422396
4347,-1.0181110280380157
4348,-0.93549025974899
4349,-0.47818917951233886
4350,-0.4965298619957689
4351,-0.4478787578183745
4352,-0.93549025974899
4353,-0.020684656213249247
4354,-0.93549025974899
4355,-0.16377279197326544
4356,-0.93549025974899
4357,-0.5014666094979963
4358,-0.5397378628084959
4359,-0.93549025974899
